order_id,product_id,location_id,sales,cost,gross_profit,units
4573,3,882,25.2,8.4,16.8,7
4574,4,1,19.5,6.84,12.66,6
4575,5,2,20.94,6.0,14.94,6
4576,13,883,1.5,0.9,0.6,1
4577,5,541,6.98,2.0,4.98,2
4578,4,186,9.75,3.42,6.33,3
4579,4,186,13.0,4.56,8.44,4
4580,4,91,6.5,2.28,4.22,2
4581,5,71,6.98,2.0,4.98,2
4582,4,4,39.0,13.68,25.32,12
4583,1,4,26.25,9.1,17.15,7
4584,4,334,6.5,2.28,4.22,2
4585,4,334,9.75,3.42,6.33,3
4586,1,884,7.5,2.6,4.9,2
4587,2,38,7.2,2.2,5.0,2
4588,4,8,16.25,5.7,10.55,5
4589,4,885,13.0,4.56,8.44,4
4590,2,861,10.8,3.3,7.5,3
4591,3,810,14.4,4.8,9.6,4
4592,2,3,21.6,6.6,15.0,6
4593,4,4,13.0,4.56,8.44,4
4594,2,3,7.2,2.2,5.0,2
4595,1,4,18.75,6.5,12.25,5
4596,4,45,9.75,3.42,6.33,3
4597,5,450,3.49,1.0,2.49,1
4598,3,450,3.6,1.2,2.4,1
4599,5,450,17.45,5.0,12.45,5
4600,5,450,10.47,3.0,7.47,3
4601,3,450,10.8,3.6,7.2,3
4602,5,450,6.98,2.0,4.98,2
4603,1,886,15.0,5.2,9.8,4
4604,4,886,9.75,3.42,6.33,3
4605,2,887,10.8,3.3,7.5,3
4606,1,8,18.75,6.5,12.25,5
4607,1,8,15.0,5.2,9.8,4
4608,5,38,6.98,2.0,4.98,2
4609,5,39,6.98,2.0,4.98,2
4610,3,39,7.2,2.4,4.8,2
4611,1,305,22.5,7.8,14.7,6
4612,2,105,10.8,3.3,7.5,3
4613,4,21,29.25,10.26,18.99,9
4614,5,20,10.47,3.0,7.47,3
4615,5,20,6.98,2.0,4.98,2
4616,4,21,9.75,3.42,6.33,3
4617,2,20,14.4,4.4,10.0,4
4618,3,3,7.2,2.4,4.8,2
4619,3,38,7.2,2.4,4.8,2
4620,3,38,14.4,4.8,9.6,4
4621,2,3,18.0,5.5,12.5,5
4622,1,354,18.75,6.5,12.25,5
4623,1,354,7.5,2.6,4.9,2
4624,4,354,22.75,7.98,14.77,7
4625,2,138,18.0,5.5,12.5,5
4626,2,138,32.4,9.9,22.5,9
4627,1,888,26.25,9.1,17.15,7
4628,1,888,7.5,2.6,4.9,2
4629,4,1,45.5,15.96,29.54,14
4630,4,290,16.25,5.7,10.55,5
4631,2,291,14.4,4.4,10.0,4
4632,5,291,6.98,2.0,4.98,2
4633,3,291,3.6,1.2,2.4,1
4634,5,291,17.45,5.0,12.45,5
4635,2,291,7.2,2.2,5.0,2
4636,4,45,3.25,1.14,2.11,1
4637,3,2,25.2,8.4,16.8,7
4638,5,2,6.98,2.0,4.98,2
4639,2,106,18.0,5.5,12.5,5
4640,3,3,10.8,3.6,7.2,3
4641,2,32,18.0,5.5,12.5,5
4642,1,42,18.75,6.5,12.25,5
4643,4,42,9.75,3.42,6.33,3
4644,2,39,7.2,2.2,5.0,2
4645,2,39,10.8,3.3,7.5,3
4646,3,3,28.8,9.6,19.2,8
4647,2,3,25.2,7.7,17.5,7
4648,1,4,18.75,6.5,12.25,5
4649,4,4,6.5,2.28,4.22,2
4650,2,521,14.4,4.4,10.0,4
4651,4,84,16.25,5.7,10.55,5
4652,1,84,7.5,2.6,4.9,2
4653,5,521,17.45,5.0,12.45,5
4654,4,84,45.5,15.96,29.54,14
4655,2,521,18.0,5.5,12.5,5
4656,1,177,33.75,11.7,22.05,9
4657,4,8,9.75,3.42,6.33,3
4658,4,452,9.75,3.42,6.33,3
4659,3,306,10.8,3.6,7.2,3
4660,4,452,6.5,2.28,4.22,2
4661,2,105,3.6,1.1,2.5,1
4662,2,105,28.8,8.8,20.0,8
4663,1,305,3.75,1.3,2.45,1
4664,4,8,3.25,1.14,2.11,1
4665,4,8,13.0,4.56,8.44,4
4666,1,8,15.0,5.2,9.8,4
4667,4,8,16.25,5.7,10.55,5
4668,4,91,6.5,2.28,4.22,2
4669,1,91,11.25,3.9,7.35,3
4670,5,71,6.98,2.0,4.98,2
4671,4,91,22.75,7.98,14.77,7
4672,1,42,7.5,2.6,4.9,2
4673,5,3,24.43,7.0,17.43,7
4674,5,3,17.45,5.0,12.45,5
4675,1,889,7.5,2.6,4.9,2
4676,5,890,27.92,8.0,19.92,8
4677,5,39,10.47,3.0,7.47,3
4678,4,65,16.25,5.7,10.55,5
4679,5,3,10.47,3.0,7.47,3
4680,1,4,48.75,16.9,31.85,13
4681,5,3,3.49,1.0,2.49,1
4682,2,254,7.2,2.2,5.0,2
4683,1,454,11.25,3.9,7.35,3
4684,3,3,32.4,10.8,21.6,9
4685,5,38,6.98,2.0,4.98,2
4686,4,4,16.25,5.7,10.55,5
4687,4,177,6.5,2.28,4.22,2
4688,1,42,18.75,6.5,12.25,5
4689,4,8,9.75,3.42,6.33,3
4690,3,38,21.6,7.2,14.4,6
4691,3,752,10.8,3.6,7.2,3
4692,4,836,13.0,4.56,8.44,4
4693,2,891,10.8,3.3,7.5,3
4694,4,720,6.5,2.28,4.22,2
4695,2,169,10.8,3.3,7.5,3
4696,1,892,11.25,3.9,7.35,3
4697,4,892,9.75,3.42,6.33,3
4698,3,68,10.8,3.6,7.2,3
4699,1,172,22.5,7.8,14.7,6
4700,2,38,3.6,1.1,2.5,1
4701,1,8,18.75,6.5,12.25,5
4702,2,70,10.8,3.3,7.5,3
4703,3,70,18.0,6.0,12.0,5
4704,1,69,11.25,3.9,7.35,3
4705,4,69,13.0,4.56,8.44,4
4706,3,673,25.2,8.4,16.8,7
4707,5,46,3.49,1.0,2.49,1
4708,4,50,6.5,2.28,4.22,2
4709,1,50,30.0,10.4,19.6,8
4710,1,50,18.75,6.5,12.25,5
4711,4,100,13.0,4.56,8.44,4
4712,5,191,13.96,4.0,9.96,4
4713,2,107,10.8,3.3,7.5,3
4714,2,893,18.0,5.5,12.5,5
4715,5,893,6.98,2.0,4.98,2
4716,4,894,13.0,4.56,8.44,4
4717,1,246,7.5,2.6,4.9,2
4718,1,8,11.25,3.9,7.35,3
4719,1,96,18.75,6.5,12.25,5
4720,4,327,3.25,1.14,2.11,1
4721,3,515,3.6,1.2,2.4,1
4722,1,8,22.5,7.8,14.7,6
4723,4,8,16.25,5.7,10.55,5
4724,3,38,18.0,6.0,12.0,5
4725,3,38,10.8,3.6,7.2,3
4726,2,38,7.2,2.2,5.0,2
4727,2,507,25.2,7.7,17.5,7
4728,3,2,14.4,4.8,9.6,4
4729,2,895,18.0,5.5,12.5,5
4730,2,435,14.4,4.4,10.0,4
4731,5,435,17.45,5.0,12.45,5
4732,1,574,15.0,5.2,9.8,4
4733,5,573,10.47,3.0,7.47,3
4734,1,896,7.5,2.6,4.9,2
4735,5,897,13.96,4.0,9.96,4
4736,1,287,11.25,3.9,7.35,3
4737,4,852,9.75,3.42,6.33,3
4738,4,896,22.75,7.98,14.77,7
4739,2,291,10.8,3.3,7.5,3
4740,3,291,7.2,2.4,4.8,2
4741,2,784,18.0,5.5,12.5,5
4742,1,663,22.5,7.8,14.7,6
4743,4,663,22.75,7.98,14.77,7
4744,1,65,7.5,2.6,4.9,2
4745,2,38,14.4,4.4,10.0,4
4746,5,38,24.43,7.0,17.43,7
4747,4,1,16.25,5.7,10.55,5
4748,3,2,14.4,4.8,9.6,4
4749,2,32,14.4,4.4,10.0,4
4750,5,39,3.49,1.0,2.49,1
4751,2,30,7.2,2.2,5.0,2
4752,4,8,16.25,5.7,10.55,5
4753,5,898,6.98,2.0,4.98,2
4754,3,38,10.8,3.6,7.2,3
4755,5,38,17.45,5.0,12.45,5
4756,2,38,3.6,1.1,2.5,1
4757,5,38,10.47,3.0,7.47,3
4758,3,38,14.4,4.8,9.6,4
4759,4,8,16.25,5.7,10.55,5
4760,5,595,17.45,5.0,12.45,5
4761,2,32,10.8,3.3,7.5,3
4762,4,24,3.25,1.14,2.11,1
4763,2,23,28.8,8.8,20.0,8
4764,3,23,7.2,2.4,4.8,2
4765,2,23,10.8,3.3,7.5,3
4766,5,23,24.43,7.0,17.43,7
4767,2,23,14.4,4.4,10.0,4
4768,5,23,13.96,4.0,9.96,4
4769,4,615,6.5,2.28,4.22,2
4770,2,2,10.8,3.3,7.5,3
4771,3,11,18.0,6.0,12.0,5
4772,3,406,7.2,2.4,4.8,2
4773,4,407,9.75,3.42,6.33,3
4774,3,383,14.4,4.8,9.6,4
4775,1,384,18.75,6.5,12.25,5
4776,1,384,3.75,1.3,2.45,1
4777,3,169,18.0,6.0,12.0,5
4778,5,3,17.45,5.0,12.45,5
4779,5,3,20.94,6.0,14.94,6
4780,4,4,16.25,5.7,10.55,5
4781,1,45,11.25,3.9,7.35,3
4782,3,3,10.8,3.6,7.2,3
4783,3,132,3.6,1.2,2.4,1
4784,3,132,7.2,2.4,4.8,2
4785,3,132,25.2,8.4,16.8,7
4786,1,55,7.5,2.6,4.9,2
4787,1,899,11.25,3.9,7.35,3
4788,2,2,7.2,2.2,5.0,2
4789,3,2,25.2,8.4,16.8,7
4790,2,2,18.0,5.5,12.5,5
4791,3,2,21.6,7.2,14.4,6
4792,2,2,10.8,3.3,7.5,3
4793,3,2,14.4,4.8,9.6,4
4794,2,44,21.6,6.6,15.0,6
4795,4,900,16.25,5.7,10.55,5
4796,4,699,16.25,5.7,10.55,5
4797,2,901,14.4,4.4,10.0,4
4798,5,901,10.47,3.0,7.47,3
4799,5,901,6.98,2.0,4.98,2
4800,1,902,15.0,5.2,9.8,4
4801,2,901,10.8,3.3,7.5,3
4802,2,903,3.6,1.1,2.5,1
4803,5,3,13.96,4.0,9.96,4
4804,4,128,6.5,2.28,4.22,2
4805,5,125,13.96,4.0,9.96,4
4806,2,125,14.4,4.4,10.0,4
4807,5,39,24.43,7.0,17.43,7
4808,1,65,3.75,1.3,2.45,1
4809,2,138,25.2,7.7,17.5,7
4810,4,8,3.25,1.14,2.11,1
4811,2,38,14.4,4.4,10.0,4
4812,4,904,9.75,3.42,6.33,3
4813,1,904,7.5,2.6,4.9,2
4814,5,603,10.47,3.0,7.47,3
4815,3,125,18.0,6.0,12.0,5
4816,1,505,26.25,9.1,17.15,7
4817,4,505,9.75,3.42,6.33,3
4818,1,17,15.0,5.2,9.8,4
4819,1,313,11.25,3.9,7.35,3
4820,5,180,31.41,9.0,22.41,9
4821,2,2,10.8,3.3,7.5,3
4822,2,2,7.2,2.2,5.0,2
4823,3,603,7.2,2.4,4.8,2
4824,1,618,7.5,2.6,4.9,2
4825,4,618,26.0,9.12,16.88,8
4826,4,618,9.75,3.42,6.33,3
4827,2,617,10.8,3.3,7.5,3
4828,1,307,11.25,3.9,7.35,3
4829,4,307,19.5,6.84,12.66,6
4830,1,354,18.75,6.5,12.25,5
4831,2,138,10.8,3.3,7.5,3
4832,5,138,27.92,8.0,19.92,8
4833,4,8,9.75,3.42,6.33,3
4834,5,156,17.45,5.0,12.45,5
4835,5,71,6.98,2.0,4.98,2
4836,1,91,15.0,5.2,9.8,4
4837,1,91,18.75,6.5,12.25,5
4838,1,65,7.5,2.6,4.9,2
4839,3,38,10.8,3.6,7.2,3
4840,4,8,3.25,1.14,2.11,1
4841,4,8,6.5,2.28,4.22,2
4842,2,3,10.8,3.3,7.5,3
4843,1,4,7.5,2.6,4.9,2
4844,3,623,14.4,4.8,9.6,4
4845,3,623,28.8,9.6,19.2,8
4846,6,905,10.0,4.8,5.2,8
4847,6,905,5.0,2.4,2.6,4
4848,2,623,18.0,5.5,12.5,5
4849,5,61,3.49,1.0,2.49,1
4850,1,42,48.75,16.9,31.85,13
4851,5,32,3.49,1.0,2.49,1
4852,2,15,14.4,4.4,10.0,4
4853,3,15,21.6,7.2,14.4,6
4854,1,786,18.75,6.5,12.25,5
4855,3,787,25.2,8.4,16.8,7
4856,5,787,3.49,1.0,2.49,1
4857,2,228,18.0,5.5,12.5,5
4858,4,300,22.75,7.98,14.77,7
4859,5,906,6.98,2.0,4.98,2
4860,3,907,25.2,8.4,16.8,7
4861,1,65,11.25,3.9,7.35,3
4862,2,39,14.4,4.4,10.0,4
4863,3,299,14.4,4.8,9.6,4
4864,4,563,22.75,7.98,14.77,7
4865,5,299,10.47,3.0,7.47,3
4866,3,138,14.4,4.8,9.6,4
4867,2,908,18.0,5.5,12.5,5
4868,4,211,19.5,6.84,12.66,6
4869,1,211,3.75,1.3,2.45,1
4870,5,908,6.98,2.0,4.98,2
4871,1,211,22.5,7.8,14.7,6
4872,1,211,15.0,5.2,9.8,4
4873,2,212,25.2,7.7,17.5,7
4874,4,909,19.5,6.84,12.66,6
4875,4,909,6.5,2.28,4.22,2
4876,2,58,10.8,3.3,7.5,3
4877,5,58,3.49,1.0,2.49,1
4878,1,381,22.5,7.8,14.7,6
4879,1,381,7.5,2.6,4.9,2
4880,3,58,10.8,3.6,7.2,3
4881,4,1,9.75,3.42,6.33,3
4882,5,44,13.96,4.0,9.96,4
4883,5,44,17.45,5.0,12.45,5
4884,3,99,18.0,6.0,12.0,5
4885,4,210,3.25,1.14,2.11,1
4886,1,210,18.75,6.5,12.25,5
4887,3,99,3.6,1.2,2.4,1
4888,4,210,32.5,11.4,21.1,10
4889,5,30,6.98,2.0,4.98,2
4890,5,30,31.41,9.0,22.41,9
4891,1,128,33.75,11.7,22.05,9
4892,8,232,40.0,20.0,20.0,2
4893,5,320,17.45,5.0,12.45,5
4894,2,320,21.6,6.6,15.0,6
4895,5,320,6.98,2.0,4.98,2
4896,4,219,6.5,2.28,4.22,2
4897,3,434,25.2,8.4,16.8,7
4898,1,65,11.25,3.9,7.35,3
4899,1,65,26.25,9.1,17.15,7
4900,1,96,3.75,1.3,2.45,1
4901,3,32,10.8,3.6,7.2,3
4902,1,42,3.75,1.3,2.45,1
4903,1,319,15.0,5.2,9.8,4
4904,5,56,6.98,2.0,4.98,2
4905,2,56,36.0,11.0,25.0,10
4906,4,570,6.5,2.28,4.22,2
4907,1,96,18.75,6.5,12.25,5
4908,3,147,10.8,3.6,7.2,3
4909,4,123,13.0,4.56,8.44,4
4910,5,72,10.47,3.0,7.47,3
4911,1,123,52.5,18.2,34.3,14
4912,1,91,26.25,9.1,17.15,7
4913,2,39,18.0,5.5,12.5,5
4914,2,39,3.6,1.1,2.5,1
4915,5,2,13.96,4.0,9.96,4
4916,5,3,48.86,14.0,34.86,14
4917,1,764,26.25,9.1,17.15,7
4918,3,32,7.2,2.4,4.8,2
4919,5,32,6.98,2.0,4.98,2
4920,5,143,20.94,6.0,14.94,6
4921,4,128,19.5,6.84,12.66,6
4922,1,910,18.75,6.5,12.25,5
4923,1,4,7.5,2.6,4.9,2
4924,2,3,32.4,9.9,22.5,9
4925,3,3,7.2,2.4,4.8,2
4926,1,302,3.75,1.3,2.45,1
4927,1,8,3.75,1.3,2.45,1
4928,3,39,7.2,2.4,4.8,2
4929,3,425,14.4,4.8,9.6,4
4930,3,38,18.0,6.0,12.0,5
4931,5,911,13.96,4.0,9.96,4
4932,5,911,17.45,5.0,12.45,5
4933,2,911,14.4,4.4,10.0,4
4934,2,857,10.8,3.3,7.5,3
4935,4,334,13.0,4.56,8.44,4
4936,2,435,10.8,3.3,7.5,3
4937,1,334,3.75,1.3,2.45,1
4938,3,239,10.8,3.6,7.2,3
4939,4,190,6.5,2.28,4.22,2
4940,4,257,9.75,3.42,6.33,3
4941,1,257,7.5,2.6,4.9,2
4942,5,686,10.47,3.0,7.47,3
4943,5,686,6.98,2.0,4.98,2
4944,2,686,7.2,2.2,5.0,2
4945,3,686,10.8,3.6,7.2,3
4946,5,538,10.47,3.0,7.47,3
4947,4,537,16.25,5.7,10.55,5
4948,1,564,11.25,3.9,7.35,3
4949,4,551,9.75,3.42,6.33,3
4950,5,912,10.47,3.0,7.47,3
4951,2,562,7.2,2.2,5.0,2
4952,3,562,10.8,3.6,7.2,3
4953,1,8,18.75,6.5,12.25,5
4954,4,8,6.5,2.28,4.22,2
4955,2,32,10.8,3.3,7.5,3
4956,3,32,21.6,7.2,14.4,6
4957,2,32,7.2,2.2,5.0,2
4958,5,3,3.49,1.0,2.49,1
4959,1,4,7.5,2.6,4.9,2
4960,3,3,7.2,2.4,4.8,2
4961,3,3,14.4,4.8,9.6,4
4962,5,182,6.98,2.0,4.98,2
4963,1,181,11.25,3.9,7.35,3
4964,3,79,7.2,2.4,4.8,2
4965,5,79,10.47,3.0,7.47,3
4966,6,913,6.25,3.0,3.25,5
4967,1,293,7.5,2.6,4.9,2
4968,4,45,9.75,3.42,6.33,3
4969,1,697,33.75,11.7,22.05,9
4970,4,697,6.5,2.28,4.22,2
4971,4,401,19.5,6.84,12.66,6
4972,4,1,9.75,3.42,6.33,3
4973,2,2,18.0,5.5,12.5,5
4974,2,462,7.2,2.2,5.0,2
4975,5,617,17.45,5.0,12.45,5
4976,9,914,9.75,9.0,0.75,3
4977,2,617,14.4,4.4,10.0,4
4978,2,32,14.4,4.4,10.0,4
4979,2,32,7.2,2.2,5.0,2
4980,2,132,7.2,2.2,5.0,2
4981,4,55,16.25,5.7,10.55,5
4982,5,567,24.43,7.0,17.43,7
4983,2,567,25.2,7.7,17.5,7
4984,4,26,22.75,7.98,14.77,7
4985,4,42,29.25,10.26,18.99,9
4986,1,42,18.75,6.5,12.25,5
4987,3,185,10.8,3.6,7.2,3
4988,4,307,9.75,3.42,6.33,3
4989,3,32,21.6,7.2,14.4,6
4990,1,91,3.75,1.3,2.45,1
4991,1,4,18.75,6.5,12.25,5
4992,1,45,11.25,3.9,7.35,3
4993,2,44,10.8,3.3,7.5,3
4994,3,44,10.8,3.6,7.2,3
4995,1,915,7.5,2.6,4.9,2
4996,5,821,13.96,4.0,9.96,4
4997,4,820,9.75,3.42,6.33,3
4998,5,3,6.98,2.0,4.98,2
4999,2,206,43.2,13.2,30.0,12
5000,3,206,14.4,4.8,9.6,4
5001,3,206,18.0,6.0,12.0,5
5002,3,206,10.8,3.6,7.2,3
5003,1,65,3.75,1.3,2.45,1
5004,9,236,6.5,6.0,0.5,2
5005,4,872,13.0,4.56,8.44,4
5006,2,32,32.4,9.9,22.5,9
5007,5,30,3.49,1.0,2.49,1
5008,3,30,46.8,15.6,31.2,13
5009,2,44,7.2,2.2,5.0,2
5010,1,403,11.25,3.9,7.35,3
5011,5,206,10.47,3.0,7.47,3
5012,5,916,27.92,8.0,19.92,8
5013,2,916,46.8,14.3,32.5,13
5014,9,917,9.75,9.0,0.75,3
5015,1,96,7.5,2.6,4.9,2
5016,1,42,15.0,5.2,9.8,4
5017,4,42,22.75,7.98,14.77,7
5018,3,44,10.8,3.6,7.2,3
5019,2,44,3.6,1.1,2.5,1
5020,3,44,18.0,6.0,12.0,5
5021,1,45,30.0,10.4,19.6,8
5022,1,45,18.75,6.5,12.25,5
5023,5,44,6.98,2.0,4.98,2
5024,5,44,10.47,3.0,7.47,3
5025,2,38,25.2,7.7,17.5,7
5026,1,8,22.5,7.8,14.7,6
5027,4,52,26.0,9.12,16.88,8
5028,3,53,3.6,1.2,2.4,1
5029,1,52,7.5,2.6,4.9,2
5030,2,53,25.2,7.7,17.5,7
5031,5,162,6.98,2.0,4.98,2
5032,5,3,6.98,2.0,4.98,2
5033,2,3,7.2,2.2,5.0,2
5034,4,4,16.25,5.7,10.55,5
5035,4,4,9.75,3.42,6.33,3
5036,2,38,21.6,6.6,15.0,6
5037,2,3,7.2,2.2,5.0,2
5038,3,3,14.4,4.8,9.6,4
5039,4,91,9.75,3.42,6.33,3
5040,2,71,14.4,4.4,10.0,4
5041,3,71,7.2,2.4,4.8,2
5042,4,1,9.75,3.42,6.33,3
5043,2,450,14.4,4.4,10.0,4
5044,2,306,28.8,8.8,20.0,8
5045,3,306,7.2,2.4,4.8,2
5046,5,3,6.98,2.0,4.98,2
5047,4,4,9.75,3.42,6.33,3
5048,3,3,18.0,6.0,12.0,5
5049,9,222,13.0,12.0,1.0,4
5050,4,4,6.5,2.28,4.22,2
5051,3,170,14.4,4.8,9.6,4
5052,4,217,6.5,2.28,4.22,2
5053,3,216,7.2,2.4,4.8,2
5054,1,217,7.5,2.6,4.9,2
5055,3,216,3.6,1.2,2.4,1
5056,2,539,7.2,2.2,5.0,2
5057,3,539,7.2,2.4,4.8,2
5058,4,777,6.5,2.28,4.22,2
5059,1,777,15.0,5.2,9.8,4
5060,9,918,9.75,9.0,0.75,3
5061,3,556,10.8,3.6,7.2,3
5062,4,777,9.75,3.42,6.33,3
5063,5,556,6.98,2.0,4.98,2
5064,9,222,6.5,6.0,0.5,2
5065,5,919,20.94,6.0,14.94,6
5066,5,556,10.47,3.0,7.47,3
5067,1,777,7.5,2.6,4.9,2
5068,1,777,11.25,3.9,7.35,3
5069,2,39,10.8,3.3,7.5,3
5070,4,8,9.75,3.42,6.33,3
5071,5,152,10.47,3.0,7.47,3
5072,8,920,100.0,50.0,50.0,5
5073,3,152,25.2,8.4,16.8,7
5074,3,152,10.8,3.6,7.2,3
5075,1,153,7.5,2.6,4.9,2
5076,1,178,26.25,9.1,17.15,7
5077,3,3,28.8,9.6,19.2,8
5078,3,38,7.2,2.4,4.8,2
5079,4,8,9.75,3.42,6.33,3
5080,5,38,17.45,5.0,12.45,5
5081,5,38,20.94,6.0,14.94,6
5082,1,8,7.5,2.6,4.9,2
5083,4,8,6.5,2.28,4.22,2
5084,2,38,7.2,2.2,5.0,2
5085,4,8,9.75,3.42,6.33,3
5086,2,921,10.8,3.3,7.5,3
5087,5,507,6.98,2.0,4.98,2
5088,1,310,15.0,5.2,9.8,4
5089,3,261,28.8,9.6,19.2,8
5090,4,340,32.5,11.4,21.1,10
5091,3,3,10.8,3.6,7.2,3
5092,3,3,36.0,12.0,24.0,10
5093,2,922,3.6,1.1,2.5,1
5094,4,923,29.25,10.26,18.99,9
5095,1,55,11.25,3.9,7.35,3
5096,4,55,13.0,4.56,8.44,4
5097,4,65,9.75,3.42,6.33,3
5098,3,30,10.8,3.6,7.2,3
5099,5,30,10.47,3.0,7.47,3
5100,2,38,18.0,5.5,12.5,5
5101,3,38,28.8,9.6,19.2,8
5102,1,924,11.25,3.9,7.35,3
5103,2,365,18.0,5.5,12.5,5
5104,4,856,13.0,4.56,8.44,4
5105,2,43,3.6,1.1,2.5,1
5106,4,564,13.0,4.56,8.44,4
5107,5,43,13.96,4.0,9.96,4
5108,3,553,28.8,9.6,19.2,8
5109,5,553,6.98,2.0,4.98,2
5110,3,711,10.8,3.6,7.2,3
5111,5,711,13.96,4.0,9.96,4
5112,2,711,18.0,5.5,12.5,5
5113,5,711,3.49,1.0,2.49,1
5114,5,711,6.98,2.0,4.98,2
5115,4,654,6.5,2.28,4.22,2
5116,2,655,14.4,4.4,10.0,4
5117,4,925,6.5,2.28,4.22,2
5118,3,3,10.8,3.6,7.2,3
5119,5,3,10.47,3.0,7.47,3
5120,3,3,14.4,4.8,9.6,4
5121,4,4,19.5,6.84,12.66,6
5122,1,926,11.25,3.9,7.35,3
5123,2,927,25.2,7.7,17.5,7
5124,1,289,3.75,1.3,2.45,1
5125,2,292,21.6,6.6,15.0,6
5126,5,292,10.47,3.0,7.47,3
5127,2,292,32.4,9.9,22.5,9
5128,2,477,25.2,7.7,17.5,7
5129,2,477,10.8,3.3,7.5,3
5130,2,3,10.8,3.3,7.5,3
5131,1,4,11.25,3.9,7.35,3
5132,1,4,3.75,1.3,2.45,1
5133,2,928,7.2,2.2,5.0,2
5134,1,45,7.5,2.6,4.9,2
5135,2,44,10.8,3.3,7.5,3
5136,2,44,21.6,6.6,15.0,6
5137,5,44,3.49,1.0,2.49,1
5138,4,108,6.5,2.28,4.22,2
5139,2,71,14.4,4.4,10.0,4
5140,4,91,6.5,2.28,4.22,2
5141,3,39,14.4,4.8,9.6,4
5142,2,147,10.8,3.3,7.5,3
5143,1,96,30.0,10.4,19.6,8
5144,5,147,3.49,1.0,2.49,1
5145,4,96,3.25,1.14,2.11,1
5146,2,132,28.8,8.8,20.0,8
5147,2,561,7.2,2.2,5.0,2
5148,3,32,10.8,3.6,7.2,3
5149,1,108,11.25,3.9,7.35,3
5150,1,108,7.5,2.6,4.9,2
5151,4,108,6.5,2.28,4.22,2
5152,3,107,7.2,2.4,4.8,2
5153,1,337,15.0,5.2,9.8,4
5154,2,338,7.2,2.2,5.0,2
5155,1,337,26.25,9.1,17.15,7
5156,4,45,9.75,3.42,6.33,3
5157,4,45,6.5,2.28,4.22,2
5158,5,44,6.98,2.0,4.98,2
5159,1,1,48.75,16.9,31.85,13
5160,1,1,7.5,2.6,4.9,2
5161,1,1,26.25,9.1,17.15,7
5162,2,2,32.4,9.9,22.5,9
5163,5,2,3.49,1.0,2.49,1
5164,2,2,3.6,1.1,2.5,1
5165,1,1,18.75,6.5,12.25,5
5166,5,2,17.45,5.0,12.45,5
5167,4,1,9.75,3.42,6.33,3
5168,4,305,9.75,3.42,6.33,3
5169,1,305,18.75,6.5,12.25,5
5170,3,105,43.2,14.4,28.8,12
5171,3,105,32.4,10.8,21.6,9
5172,1,929,11.25,3.9,7.35,3
5173,2,400,14.4,4.4,10.0,4
5174,4,401,22.75,7.98,14.77,7
5175,5,400,6.98,2.0,4.98,2
5176,9,930,3.25,3.0,0.25,1
5177,1,45,15.0,5.2,9.8,4
5178,4,931,13.0,4.56,8.44,4
5179,2,686,10.8,3.3,7.5,3
5180,5,339,10.47,3.0,7.47,3
5181,4,707,19.5,6.84,12.66,6
5182,2,261,21.6,6.6,15.0,6
5183,2,32,18.0,5.5,12.5,5
5184,4,163,13.0,4.56,8.44,4
5185,4,163,9.75,3.42,6.33,3
5186,5,162,17.45,5.0,12.45,5
5187,3,162,10.8,3.6,7.2,3
5188,9,281,22.75,21.0,1.75,7
5189,2,611,10.8,3.3,7.5,3
5190,3,617,18.0,6.0,12.0,5
5191,5,617,24.43,7.0,17.43,7
5192,3,617,21.6,7.2,14.4,6
5193,2,617,10.8,3.3,7.5,3
5194,1,618,37.5,13.0,24.5,10
5195,2,827,7.2,2.2,5.0,2
5196,4,8,19.5,6.84,12.66,6
5197,1,8,3.75,1.3,2.45,1
5198,1,1,15.0,5.2,9.8,4
5199,3,261,14.4,4.8,9.6,4
5200,5,261,6.98,2.0,4.98,2
5201,4,340,9.75,3.42,6.33,3
5202,1,505,11.25,3.9,7.35,3
5203,3,506,10.8,3.6,7.2,3
5204,5,506,27.92,8.0,19.92,8
5205,2,506,18.0,5.5,12.5,5
5206,1,95,22.5,7.8,14.7,6
5207,3,536,7.2,2.4,4.8,2
5208,4,313,6.5,2.28,4.22,2
5209,2,180,7.2,2.2,5.0,2
5210,3,180,7.2,2.4,4.8,2
5211,1,313,7.5,2.6,4.9,2
5212,2,882,7.2,2.2,5.0,2
5213,2,882,25.2,7.7,17.5,7
5214,3,143,14.4,4.8,9.6,4
5215,3,143,25.2,8.4,16.8,7
5216,3,410,10.8,3.6,7.2,3
5217,4,326,16.25,5.7,10.55,5
5218,5,588,17.45,5.0,12.45,5
5219,4,839,13.0,4.56,8.44,4
5220,1,1,30.0,10.4,19.6,8
5221,1,1,15.0,5.2,9.8,4
5222,5,2,17.45,5.0,12.45,5
5223,1,4,3.75,1.3,2.45,1
5224,4,932,13.0,4.56,8.44,4
5225,1,42,11.25,3.9,7.35,3
5226,1,334,11.25,3.9,7.35,3
5227,5,435,24.43,7.0,17.43,7
5228,4,334,6.5,2.28,4.22,2
5229,4,334,9.75,3.42,6.33,3
5230,4,91,29.25,10.26,18.99,9
5231,5,71,17.45,5.0,12.45,5
5232,1,91,11.25,3.9,7.35,3
5233,2,71,18.0,5.5,12.5,5
5234,4,91,6.5,2.28,4.22,2
5235,3,71,7.2,2.4,4.8,2
5236,3,20,10.8,3.6,7.2,3
5237,1,21,15.0,5.2,9.8,4
